constraint,layer,scheme,corpus,n_rollouts_used,n_rollouts,n_rollouts_dropped,n_defined,auroc_raw,auroc,sign,null_global_mean,null_global_p95,p_global,null_task_mean,null_task_p95,p_task,degenerate_flag
emb_temp,14,A,success_final,300,300,0,155700,0.445348,0.554652,-,0.511333,0.527385,0.000999,0.510327,0.526035,0.000999,False
emb_temp,14,B,success_final,300,300,0,46800,0.471556,0.528444,-,0.520694,0.550019,0.274725,0.525669,0.559968,0.391608,False
emb_temp,14,rollout_max,success_final,300,300,0,300,0.410106,0.589894,-,0.527465,0.565354,0.00999,0.527167,0.563622,0.006993,False
emb_temp,14,rollout_mean,success_final,300,300,0,300,0.440943,0.559057,-,0.527913,0.566939,0.085914,0.532398,0.573678,0.134865,False
emb_temp,15,A,success_final,300,300,0,155700,0.444888,0.555112,-,0.51134,0.52709,0.000999,0.510333,0.525824,0.000999,False
emb_temp,15,B,success_final,300,300,0,46800,0.469812,0.530188,-,0.520638,0.550311,0.244755,0.525339,0.559279,0.358641,False
emb_temp,15,rollout_max,success_final,300,300,0,300,0.406119,0.593881,-,0.527377,0.564698,0.007992,0.52668,0.563147,0.006993,False
emb_temp,15,rollout_mean,success_final,300,300,0,300,0.437725,0.562275,-,0.527887,0.566699,0.06993,0.532839,0.575004,0.120879,False
emb_temp,16,A,success_final,300,300,0,155700,0.443051,0.556949,-,0.511399,0.527236,0.000999,0.510418,0.526169,0.000999,False
emb_temp,16,B,success_final,300,300,0,46800,0.467916,0.532084,-,0.520648,0.55027,0.217782,0.524688,0.558043,0.301698,False
emb_temp,16,rollout_max,success_final,300,300,0,300,0.391037,0.608963,-,0.527352,0.564756,0.000999,0.525486,0.561031,0.000999,False
emb_temp,16,rollout_mean,success_final,300,300,0,300,0.434891,0.565109,-,0.527856,0.566766,0.058941,0.532047,0.573426,0.090909,False
emb_temp,17,A,success_final,300,300,0,155700,0.442257,0.557743,-,0.511409,0.527227,0.000999,0.51043,0.526334,0.000999,False
emb_temp,17,B,success_final,300,300,0,46800,0.465756,0.534244,-,0.520635,0.550539,0.190809,0.524392,0.557846,0.25974,False
emb_temp,17,rollout_max,success_final,300,300,0,300,0.375522,0.624478,-,0.527604,0.565611,0.000999,0.525674,0.561624,0.000999,False
emb_temp,17,rollout_mean,success_final,300,300,0,300,0.431721,0.568279,-,0.527864,0.566936,0.047952,0.531747,0.572986,0.071928,False
emb_temp,18,A,success_final,300,300,0,155700,0.442757,0.557243,-,0.511396,0.527268,0.000999,0.5104,0.526265,0.000999,False
emb_temp,18,B,success_final,300,300,0,46800,0.465968,0.534032,-,0.520618,0.550597,0.191808,0.524368,0.557489,0.25974,False
emb_temp,18,rollout_max,success_final,300,300,0,300,0.374754,0.625246,-,0.527761,0.565111,0.000999,0.52578,0.561862,0.000999,False
emb_temp,18,rollout_mean,success_final,300,300,0,300,0.434123,0.565877,-,0.527869,0.566391,0.055944,0.531664,0.573325,0.085914,False
emb_temp,19,A,success_final,300,300,0,155700,0.442706,0.557294,-,0.511416,0.527317,0.000999,0.510383,0.526426,0.000999,False
emb_temp,19,B,success_final,300,300,0,46800,0.465711,0.534289,-,0.52062,0.550514,0.188811,0.524503,0.557724,0.260739,False
emb_temp,19,rollout_max,success_final,300,300,0,300,0.372496,0.627504,-,0.527736,0.565061,0.000999,0.525766,0.562589,0.000999,False
emb_temp,19,rollout_mean,success_final,300,300,0,300,0.435227,0.564773,-,0.527856,0.566605,0.060939,0.531722,0.572652,0.090909,False
emb_temp,20,A,success_final,300,300,0,155700,0.443041,0.556959,-,0.511381,0.527311,0.000999,0.510361,0.526339,0.000999,False
emb_temp,20,B,success_final,300,300,0,46800,0.465631,0.534369,-,0.520591,0.550532,0.186813,0.524332,0.557681,0.257742,False
emb_temp,20,rollout_max,success_final,300,300,0,300,0.366732,0.633268,-,0.527807,0.565832,0.000999,0.525774,0.563829,0.000999,False
emb_temp,20,rollout_mean,success_final,300,300,0,300,0.43614,0.56386,-,0.527848,0.566956,0.061938,0.531389,0.572266,0.08991,False
emb_temp,21,A,success_final,300,300,0,155700,0.441336,0.558664,-,0.511301,0.527063,0.000999,0.510555,0.526666,0.000999,False
emb_temp,21,B,success_final,300,300,0,46800,0.464158,0.535842,-,0.520533,0.550357,0.166833,0.523487,0.556426,0.211788,False
emb_temp,21,rollout_max,success_final,300,300,0,300,0.356117,0.643883,-,0.527869,0.56641,0.000999,0.527384,0.568495,0.000999,False
emb_temp,21,rollout_mean,success_final,300,300,0,300,0.43345,0.56655,-,0.527835,0.56617,0.04995,0.529522,0.569818,0.060939,False
emb_temp,22,A,success_final,300,300,0,155700,0.440523,0.559477,-,0.511285,0.526983,0.000999,0.510803,0.526704,0.000999,False
emb_temp,22,B,success_final,300,300,0,46800,0.463428,0.536572,-,0.520494,0.550553,0.158841,0.523144,0.556066,0.191808,False
emb_temp,22,rollout_max,success_final,300,300,0,300,0.351266,0.648734,-,0.527909,0.566795,0.000999,0.527364,0.56666,0.000999,False
emb_temp,22,rollout_mean,success_final,300,300,0,300,0.432201,0.567799,-,0.527819,0.565851,0.047952,0.529107,0.568534,0.053946,False
emb_temp,23,A,success_final,300,300,0,155700,0.435975,0.564025,-,0.511202,0.527026,0.000999,0.511862,0.528749,0.000999,False
emb_temp,23,B,success_final,300,300,0,46800,0.458834,0.541166,-,0.520482,0.550526,0.102897,0.521974,0.553602,0.114885,False
emb_temp,23,rollout_max,success_final,300,300,0,300,0.33455,0.66545,-,0.527995,0.569641,0.000999,0.531349,0.574,0.000999,False
emb_temp,23,rollout_mean,success_final,300,300,0,300,0.426581,0.573419,-,0.527851,0.566151,0.03996,0.527742,0.566992,0.026973,False
emb_temp,24,A,success_final,300,300,0,155700,0.432234,0.567766,-,0.511172,0.526732,0.000999,0.512952,0.530865,0.000999,False
emb_temp,24,B,success_final,300,300,0,46800,0.455677,0.544323,-,0.520463,0.550756,0.074925,0.52119,0.55171,0.082917,False
emb_temp,24,rollout_max,success_final,300,300,0,300,0.31918,0.68082,-,0.528039,0.568634,0.000999,0.534258,0.579427,0.000999,False
emb_temp,24,rollout_mean,success_final,300,300,0,300,0.421826,0.578174,-,0.527882,0.565911,0.02997,0.526976,0.565359,0.016983,False
emb_temp,25,A,success_final,300,300,0,155700,0.428925,0.571075,-,0.511183,0.526853,0.000999,0.513936,0.532444,0.000999,False
emb_temp,25,B,success_final,300,300,0,46800,0.451425,0.548575,-,0.520462,0.550468,0.05994,0.520527,0.550484,0.05994,False
emb_temp,25,rollout_max,success_final,300,300,0,300,0.312887,0.687113,-,0.528191,0.567042,0.000999,0.536492,0.58365,0.000999,False
emb_temp,25,rollout_mean,success_final,300,300,0,300,0.419136,0.580864,-,0.527928,0.566989,0.024975,0.526542,0.564773,0.013986,False
emb_temp,26,A,success_final,300,300,0,155700,0.426834,0.573166,-,0.511166,0.527022,0.000999,0.514757,0.533543,0.000999,False
emb_temp,26,B,success_final,300,300,0,46800,0.450992,0.549008,-,0.520464,0.550599,0.05994,0.520469,0.550534,0.056943,False
emb_temp,26,rollout_max,success_final,300,300,0,300,0.311446,0.688554,-,0.528194,0.568474,0.000999,0.537959,0.585487,0.000999,False
emb_temp,26,rollout_mean,success_final,300,300,0,300,0.41856,0.58144,-,0.52793,0.567715,0.023976,0.526284,0.564081,0.012987,False
emb_temp,27,A,success_final,300,300,0,155700,0.42443,0.57557,-,0.511206,0.527401,0.000999,0.515618,0.535014,0.000999,False
emb_temp,27,B,success_final,300,300,0,46800,0.449142,0.550858,-,0.520415,0.550714,0.050949,0.52025,0.549332,0.040959,False
emb_temp,27,rollout_max,success_final,300,300,0,300,0.307411,0.692589,-,0.528211,0.566319,0.000999,0.539626,0.588508,0.000999,False
emb_temp,27,rollout_mean,success_final,300,300,0,300,0.416639,0.583361,-,0.527917,0.567928,0.020979,0.526068,0.564064,0.011988,False
emb_temp,28,A,success_final,300,300,0,155700,0.42172,0.57828,-,0.511185,0.527385,0.000999,0.516319,0.53584,0.000999,False
emb_temp,28,B,success_final,300,300,0,46800,0.44646,0.55354,-,0.520387,0.550965,0.03996,0.51999,0.548843,0.030969,False
emb_temp,28,rollout_max,success_final,300,300,0,300,0.301215,0.698785,-,0.528338,0.566422,0.000999,0.541489,0.589538,0.000999,False
emb_temp,28,rollout_mean,success_final,300,300,0,300,0.414045,0.585955,-,0.527926,0.568841,0.015984,0.525904,0.563622,0.00999,False
emb_temp,29,A,success_final,300,300,0,155700,0.420109,0.579891,-,0.511214,0.527751,0.000999,0.517151,0.537084,0.000999,False
emb_temp,29,B,success_final,300,300,0,46800,0.446944,0.553056,-,0.520397,0.550927,0.043956,0.52015,0.548954,0.032967,False
emb_temp,29,rollout_max,success_final,300,300,0,300,0.296844,0.703156,-,0.528154,0.566699,0.000999,0.54191,0.590499,0.000999,False
emb_temp,29,rollout_mean,success_final,300,300,0,300,0.416495,0.583505,-,0.527902,0.568277,0.020979,0.526093,0.564105,0.010989,False
emb_temp,30,A,success_final,300,300,0,155700,0.423187,0.576813,-,0.5113,0.527902,0.000999,0.515644,0.535147,0.000999,False
emb_temp,30,B,success_final,300,300,0,46800,0.451489,0.548511,-,0.520548,0.551239,0.058941,0.521515,0.552232,0.064935,False
emb_temp,30,rollout_max,success_final,300,300,0,300,0.31332,0.68668,-,0.52802,0.565796,0.000999,0.534594,0.579411,0.000999,False
emb_temp,30,rollout_mean,success_final,300,300,0,300,0.422451,0.577549,-,0.527973,0.567369,0.032967,0.527202,0.565952,0.016983,False
emb_temp,31,A,success_final,300,300,0,155700,0.423081,0.576919,-,0.51134,0.527618,0.000999,0.516067,0.535999,0.000999,False
emb_temp,31,B,success_final,300,300,0,46800,0.454009,0.545991,-,0.520648,0.55127,0.070929,0.522176,0.55367,0.090909,False
emb_temp,31,rollout_max,success_final,300,300,0,300,0.330948,0.669052,-,0.527882,0.567477,0.000999,0.530099,0.571982,0.000999,False
emb_temp,31,rollout_mean,success_final,300,300,0,300,0.425285,0.574715,-,0.527879,0.567671,0.034965,0.527608,0.566941,0.026973,False
grip_flip,-1,A,success_final,300,300,0,155700,0.503232,0.503232,+,0.502097,0.504983,0.228771,0.502023,0.504926,0.203796,False
grip_flip,-1,B,success_final,300,300,0,46800,0.499496,0.500504,-,0.504252,0.510157,0.93007,0.503954,0.509798,0.916084,False
grip_flip,-1,rollout_max,success_final,300,300,0,300,0.462918,0.537082,-,0.522992,0.556583,0.21978,0.525762,0.556583,0.235764,False
grip_flip,-1,rollout_mean,success_final,300,300,0,300,0.473726,0.526274,-,0.527262,0.566622,0.427572,0.528451,0.567939,0.467532,False
xl_adj,0,A,success_final,300,300,0,156000,0.490001,0.509999,-,0.51113,0.527577,0.477522,0.507779,0.51948,0.2997,False
xl_adj,0,B,success_final,300,300,0,46800,0.487854,0.512146,-,0.517922,0.544808,0.583417,0.515577,0.536741,0.532468,False
xl_adj,0,rollout_max,success_final,300,300,0,300,0.398674,0.601326,-,0.527122,0.566701,0.002997,0.526789,0.566598,0.005994,False
xl_adj,0,rollout_mean,success_final,300,300,0,300,0.470388,0.529612,-,0.527483,0.569554,0.383616,0.523777,0.557837,0.324675,False
xl_adj,1,A,success_final,300,300,0,156000,0.448722,0.551278,-,0.51253,0.530488,0.001998,0.514633,0.532757,0.000999,False
xl_adj,1,B,success_final,300,300,0,46800,0.453883,0.546117,-,0.52052,0.549745,0.072927,0.531327,0.564949,0.215784,False
xl_adj,1,rollout_max,success_final,300,300,0,300,0.40098,0.59902,-,0.527519,0.568089,0.008991,0.534505,0.580547,0.011988,False
xl_adj,1,rollout_mean,success_final,300,300,0,300,0.435804,0.564196,-,0.527523,0.568425,0.064935,0.539963,0.584584,0.174825,False
xl_adj,2,A,success_final,300,300,0,156000,0.464698,0.535302,-,0.511502,0.528298,0.020979,0.515361,0.533222,0.037962,False
xl_adj,2,B,success_final,300,300,0,46800,0.503523,0.503523,+,0.520456,0.549392,0.901099,0.538822,0.572804,0.962038,False
xl_adj,2,rollout_max,success_final,300,300,0,300,0.462558,0.537442,-,0.527124,0.567735,0.27972,0.539949,0.585686,0.498501,False
xl_adj,2,rollout_mean,success_final,300,300,0,300,0.493972,0.506028,-,0.527427,0.566326,0.87013,0.549979,0.596957,0.961039,False
xl_adj,3,A,success_final,300,300,0,156000,0.478311,0.521689,-,0.511754,0.52937,0.141858,0.528802,0.54918,0.722278,False
xl_adj,3,B,success_final,300,300,0,46800,0.533216,0.533216,+,0.52152,0.553752,0.202797,0.563938,0.600179,0.923077,False
xl_adj,3,rollout_max,success_final,300,300,0,300,0.486863,0.513137,-,0.527319,0.565976,0.708292,0.543244,0.590614,0.852148,False
xl_adj,3,rollout_mean,success_final,300,300,0,300,0.530045,0.530045,+,0.527751,0.569593,0.38961,0.57468,0.622323,0.941059,False
xl_adj,4,A,success_final,300,300,0,156000,0.459076,0.540924,-,0.511885,0.529654,0.006993,0.520413,0.540698,0.045954,False
xl_adj,4,B,success_final,300,300,0,46800,0.479348,0.520652,-,0.520736,0.55163,0.423576,0.550786,0.588651,0.925075,False
xl_adj,4,rollout_max,success_final,300,300,0,300,0.438013,0.561987,-,0.526948,0.566173,0.066933,0.537693,0.581546,0.174825,False
xl_adj,4,rollout_mean,success_final,300,300,0,300,0.464768,0.535232,-,0.526811,0.566463,0.286713,0.559306,0.607973,0.787213,False
xl_adj,5,A,success_final,300,300,0,156000,0.545113,0.545113,+,0.51564,0.537556,0.014985,0.53543,0.560088,0.267732,False
xl_adj,5,B,success_final,300,300,0,46800,0.605621,0.605621,+,0.525095,0.55998,0.000999,0.565155,0.60587,0.052947,False
xl_adj,5,rollout_max,success_final,300,300,0,300,0.534752,0.534752,+,0.528044,0.568305,0.330669,0.553652,0.602483,0.722278,False
xl_adj,5,rollout_mean,success_final,300,300,0,300,0.610884,0.610884,+,0.528274,0.569019,0.000999,0.569221,0.61753,0.080919,False
xl_adj,6,A,success_final,300,300,0,156000,0.584516,0.584516,+,0.516639,0.541402,0.000999,0.544036,0.56863,0.002997,False
xl_adj,6,B,success_final,300,300,0,46800,0.643664,0.643664,+,0.525302,0.562922,0.000999,0.56935,0.608385,0.000999,False
xl_adj,6,rollout_max,success_final,300,300,0,300,0.544983,0.544983,+,0.528182,0.568435,0.203796,0.554636,0.600226,0.636364,False
xl_adj,6,rollout_mean,success_final,300,300,0,300,0.650031,0.650031,+,0.528571,0.570063,0.000999,0.576538,0.619686,0.001998,False
xl_adj,7,A,success_final,300,300,0,156000,0.499604,0.500396,-,0.517723,0.541329,0.99001,0.52433,0.549256,0.995005,False
xl_adj,7,B,success_final,300,300,0,46800,0.559742,0.559742,+,0.526294,0.562523,0.064935,0.548299,0.586572,0.30969,False
xl_adj,7,rollout_max,success_final,300,300,0,300,0.487007,0.512993,-,0.527999,0.567366,0.729271,0.540365,0.586534,0.839161,False
xl_adj,7,rollout_mean,success_final,300,300,0,300,0.558624,0.558624,+,0.52912,0.568718,0.103896,0.554451,0.598948,0.434565,False
xl_adj,8,A,success_final,300,300,0,156000,0.49422,0.50578,-,0.513788,0.533818,0.722278,0.522867,0.545522,0.9001,False
xl_adj,8,B,success_final,300,300,0,46800,0.556415,0.556415,+,0.523811,0.555422,0.045954,0.54926,0.586784,0.368631,False
xl_adj,8,rollout_max,success_final,300,300,0,300,0.474807,0.525193,-,0.52731,0.565594,0.461538,0.542585,0.586505,0.717283,False
xl_adj,8,rollout_mean,success_final,300,300,0,300,0.558048,0.558048,+,0.527458,0.565013,0.081918,0.557767,0.602298,0.482517,False
xl_adj,9,A,success_final,300,300,0,156000,0.525978,0.525978,+,0.518025,0.544963,0.244755,0.526614,0.545167,0.516484,False
xl_adj,9,B,success_final,300,300,0,46800,0.583933,0.583933,+,0.525467,0.562782,0.008991,0.552054,0.586156,0.064935,False
xl_adj,9,rollout_max,success_final,300,300,0,300,0.521519,0.521519,+,0.527602,0.569246,0.526474,0.543816,0.584889,0.778222,False
xl_adj,9,rollout_mean,success_final,300,300,0,300,0.591287,0.591287,+,0.5279,0.569581,0.00999,0.555451,0.593261,0.062937,False
xl_adj,10,A,success_final,300,300,0,156000,0.526204,0.526204,+,0.51559,0.538375,0.174825,0.537117,0.557329,0.805195,False
xl_adj,10,B,success_final,300,300,0,46800,0.580937,0.580937,+,0.525358,0.562882,0.012987,0.553263,0.589523,0.102897,False
xl_adj,10,rollout_max,success_final,300,300,0,300,0.50012,0.50012,+,0.52861,0.572612,0.999001,0.543402,0.588945,0.999001,False
xl_adj,10,rollout_mean,success_final,300,300,0,300,0.594505,0.594505,+,0.528925,0.571552,0.010989,0.557635,0.599652,0.073926,False
xl_adj,11,A,success_final,300,300,0,156000,0.502532,0.502532,+,0.516787,0.540949,0.905095,0.512819,0.530721,0.89011,False
xl_adj,11,B,success_final,300,300,0,46800,0.559819,0.559819,+,0.525953,0.562256,0.058941,0.526398,0.560535,0.053946,False
xl_adj,11,rollout_max,success_final,300,300,0,300,0.498007,0.501993,-,0.52838,0.56869,0.966034,0.522472,0.554469,0.942058,False
xl_adj,11,rollout_mean,success_final,300,300,0,300,0.568375,0.568375,+,0.528963,0.569919,0.057942,0.527524,0.565308,0.036963,False
xl_adj,12,A,success_final,300,300,0,156000,0.537552,0.537552,+,0.517461,0.544086,0.081918,0.515603,0.537995,0.054945,False
xl_adj,12,B,success_final,300,300,0,46800,0.553601,0.553601,+,0.523571,0.557335,0.06993,0.521148,0.549111,0.037962,False
xl_adj,12,rollout_max,success_final,300,300,0,300,0.515683,0.515683,+,0.526868,0.565786,0.62038,0.522249,0.55671,0.567433,False
xl_adj,12,rollout_mean,success_final,300,300,0,300,0.556223,0.556223,+,0.526459,0.564511,0.090909,0.523545,0.554496,0.043956,False
xl_adj,13,A,success_final,300,300,0,156000,0.471461,0.528539,-,0.516229,0.540853,0.152847,0.519824,0.538775,0.217782,False
xl_adj,13,B,success_final,300,300,0,46800,0.439629,0.560371,-,0.524131,0.558904,0.046953,0.542411,0.58029,0.210789,False
xl_adj,13,rollout_max,success_final,300,300,0,300,0.38047,0.61953,-,0.527862,0.570784,0.000999,0.54617,0.590552,0.005994,False
xl_adj,13,rollout_mean,success_final,300,300,0,300,0.433354,0.566646,-,0.528159,0.569768,0.064935,0.551137,0.594959,0.282717,False
xl_adj,14,A,success_final,300,300,0,156000,0.536727,0.536727,+,0.516147,0.539118,0.068931,0.535964,0.557261,0.466533,False
xl_adj,14,B,success_final,300,300,0,46800,0.623008,0.623008,+,0.524247,0.562989,0.000999,0.52172,0.552268,0.000999,False
xl_adj,14,rollout_max,success_final,300,300,0,300,0.512417,0.512417,+,0.528703,0.572275,0.737263,0.531931,0.576983,0.765235,False
xl_adj,14,rollout_mean,success_final,300,300,0,300,0.641241,0.641241,+,0.528346,0.57284,0.000999,0.526962,0.564453,0.000999,False
xl_adj,15,A,success_final,300,300,0,156000,0.53696,0.53696,+,0.516942,0.541842,0.084915,0.517398,0.53808,0.05994,False
xl_adj,15,B,success_final,300,300,0,46800,0.565018,0.565018,+,0.524411,0.559029,0.026973,0.527188,0.560864,0.037962,False
xl_adj,15,rollout_max,success_final,300,300,0,300,0.545944,0.545944,+,0.527902,0.568476,0.18981,0.529822,0.570832,0.208791,False
xl_adj,15,rollout_mean,success_final,300,300,0,300,0.574908,0.574908,+,0.528132,0.567129,0.026973,0.533098,0.573651,0.046953,False
xl_adj,16,A,success_final,300,300,0,156000,0.598253,0.598253,+,0.515239,0.537836,0.000999,0.515632,0.537221,0.000999,False
xl_adj,16,B,success_final,300,300,0,46800,0.65189,0.65189,+,0.523146,0.556551,0.000999,0.527844,0.562869,0.000999,False
xl_adj,16,rollout_max,success_final,300,300,0,300,0.569624,0.569624,+,0.527586,0.56574,0.037962,0.523269,0.557957,0.023976,False
xl_adj,16,rollout_mean,success_final,300,300,0,300,0.672126,0.672126,+,0.52781,0.568046,0.000999,0.531718,0.571452,0.000999,False
xl_adj,17,A,success_final,300,300,0,156000,0.489567,0.510433,-,0.514248,0.533829,0.56044,0.524013,0.547413,0.83017,False
xl_adj,17,B,success_final,300,300,0,46800,0.53343,0.53343,+,0.523585,0.560287,0.257742,0.531466,0.571718,0.422577,False
xl_adj,17,rollout_max,success_final,300,300,0,300,0.453192,0.546808,-,0.528768,0.570544,0.195804,0.536666,0.579672,0.337662,False
xl_adj,17,rollout_mean,success_final,300,300,0,300,0.54311,0.54311,+,0.529143,0.573008,0.237762,0.537307,0.586781,0.370629,False
xl_adj,18,A,success_final,300,300,0,156000,0.478555,0.521445,-,0.516898,0.541104,0.307692,0.539974,0.561633,0.907093,False
xl_adj,18,B,success_final,300,300,0,46800,0.474903,0.525097,-,0.524071,0.561693,0.386613,0.559251,0.594379,0.946054,False
xl_adj,18,rollout_max,success_final,300,300,0,300,0.427782,0.572218,-,0.5275,0.567967,0.038961,0.559893,0.603346,0.32967,False
xl_adj,18,rollout_mean,success_final,300,300,0,300,0.473846,0.526154,-,0.527408,0.569237,0.437562,0.564285,0.604256,0.942058,False
xl_adj,19,A,success_final,300,300,0,156000,0.469305,0.530695,-,0.514115,0.534137,0.084915,0.541515,0.56187,0.813187,False
xl_adj,19,B,success_final,300,300,0,46800,0.455335,0.544665,-,0.522382,0.555707,0.112887,0.554861,0.591252,0.68032,False
xl_adj,19,rollout_max,success_final,300,300,0,300,0.399539,0.600461,-,0.527256,0.564989,0.002997,0.559207,0.603173,0.063936,False
xl_adj,19,rollout_mean,success_final,300,300,0,300,0.444114,0.555886,-,0.526192,0.564657,0.093906,0.564126,0.607966,0.636364,False
xl_adj,20,A,success_final,300,300,0,156000,0.511614,0.511614,+,0.514548,0.536469,0.523477,0.513296,0.531836,0.493506,False
